User,Session,EER,AUC
1105159,,0.21050212346064934,0.852837105690379
1165247,,0.32475793873300285,0.7235484333131867
1174404,,0.7589850189069324,0.2124252665428264
1244132,,0.22526343291410325,0.8733368387731453
1865189,,0.12771166093341363,0.9372084916135727
1961295,,0.4283465365599471,0.5765906116120387
1988613,,0.33229623376269707,0.7504741936215065
2346653,,0.2938894953387622,0.7740784050225186
2633840,,0.3217855291366426,0.6972887244206184
2693592,,0.32972499064964117,0.7201934872648212
2722493,,0.16275504452711081,0.8408001590636439
2750057,,0.23239436619718348,0.849795475401987
2886837,,0.11317622627180442,0.9305961440566962
3084978,,0.17795946105251473,0.8531631845227788
3130601,,0.29579564312505885,0.7561733858312224
3695167,,0.42164883579360984,0.6382020690044907
3726809,,0.3043741181213465,0.7377253184547208
4148061,,0.08644093238693629,0.9369381965557616
4179044,,0.4238117628066069,0.5766067228937798
4542213,,0.27384652163521245,0.774322380010644
5150547,,0.10059138532114045,0.9294893425066262
5254922,,0.28289384733809103,0.7920501780834847
5286985,,0.41061498699397436,0.6370638615750974
5362628,,0.07774958466542882,0.9377579607381048
5577693,,0.2937782802934285,0.7400483556491131
5865581,,0.35545809145802,0.6918464290957238
5957492,,0.35391569842008763,0.705442587822281
6200741,,0.09433989246081685,0.9360361653272102
6289350,,0.12227684829067206,0.89893270557209
6362291,,0.33148636973597434,0.7681062143012701
6638682,,0.44141211064083896,0.599996166898045
6700716,,0.43500657286138567,0.6906763384886435
6708958,,0.10323910750962806,0.9323661065004608
7114382,,0.17263662230155663,0.8905353444960173
7310944,,0.2594208291849404,0.7987500318947178
7316795,,0.40368776908620363,0.6373804628859443
7373019,,0.2185770249173318,0.845874407275145
7620603,,0.4400860928798657,0.5949917377936715
7688576,,0.19638101629792357,0.8584163041309516
7847405,,0.12227040540749085,0.8807795387147088
8348481,,0.39109989514652826,0.6382522524111924
8503192,,0.2173913043478259,0.8717203070790581
8555844,,0.3284774455231301,0.7333461123598719
8573429,,0.4499632562515882,0.5954507648803177
8635407,,0.4800284539080813,0.5343057123121234
8746874,,0.4553883924766998,0.5783127185905824
8822529,,0.11051084905062891,0.9255097653155906
8824899,,0.3511236661295763,0.698177002554622
9242542,,0.26813370183031826,0.803198207625177
9259884,,0.24868140836146718,0.8017528042104302
9274838,,0.2529628805719386,0.7984284957101438
9333707,,0.30561567673090834,0.7514312017155395
9417614,,0.33999320302900915,0.7495778450049624
9707394,,0.33927116888857983,0.7195878141224754
9733371,,0.7475842855127663,0.2433144373983152
Mean,,0.2972275272024913,0.7494765504492736
