User,Session,EER,AUC
1105159,,0.4079994541334512,0.6239254999335475
1165247,,0.35397880711925783,0.7129567764560497
1174404,,0.8080568720379091,0.25740787138214416
1244132,,0.5,0.4426991361007146
1865189,,0.386594619341442,0.692916639535593
1961295,,0.5682463598746502,0.4487787059062811
1988613,,0.3165118226404562,0.6909088315552018
2346653,,0.325849058284895,0.7729911429672292
2633840,,0.6194094545246236,0.40250274675832526
2693592,,0.4454261954261954,0.6146553910085093
2722493,,0.3902084397286109,0.6638802421066081
2750057,,0.30957035627550417,0.7989500903705413
2886837,,0.6732171285658903,0.2422003839369821
3084978,,0.43584905660357787,0.6220739528789614
3130601,,0.34823105979434155,0.7297523050272543
3695167,,0.49135656534108185,0.5313912917810356
3726809,,0.33672838197805666,0.7266807754310803
4148061,,0.6296705937754206,0.4659550191853543
4179044,,0.4502380627135178,0.5957967678131751
4372737,,0.3792730934724892,0.5736181172456001
4542213,,0.4346009411099649,0.6201439576596146
5150547,,0.42100750896795613,0.6284946812454922
5254922,,0.41023182581953777,0.6056033660145337
5286985,,0.5554985408259262,0.41610781553948417
5362628,,0.4269900086490219,0.6152962423260435
5577693,,0.37685138962158615,0.6943879476345776
5865581,,0.5490368450031631,0.4525454194987307
5957492,,0.19839083933636628,0.8674338204926658
6200741,,0.4838686923437121,0.5154340462685122
6289350,,0.41310102914600044,0.6298029394010368
6362291,,0.31892574700538606,0.7565906435594327
6638682,,0.42402093857544504,0.6287269182493312
6700716,,0.29054054054054074,0.7509152074860337
6708958,,0.5601801983663722,0.4386969646474055
7114382,,0.5945959510155092,0.41897637360561846
7310944,,0.4886849869610083,0.5542693470904116
7316795,,0.4023669743874174,0.6355584194737078
7373019,,0.5107975083748728,0.4583726806099319
7620603,,0.32473320932709293,0.6789487797739701
7688576,,0.3594255435445349,0.7184080186666981
7847405,,0.6745867768594169,0.36223378351063446
8348481,,0.3097429103088153,0.7944497970540713
8503192,,0.43041655665432993,0.5023054572757415
8555844,,0.5736640391498429,0.39908954683429937
8573429,,0.6511194029847731,0.40952620007315954
8635407,,0.5112092096207744,0.5398198792707758
8746874,,0.44467735066133735,0.5830662309067727
8822529,,0.369550366228471,0.6875896571781509
8824899,,0.4386344783937034,0.5961220385830057
9242542,,0.4738015894406198,0.5359870124773021
9259884,,0.48283487970996797,0.6193982803528604
9274838,,0.5158660607796449,0.5702916859742073
9333707,,0.4427061300294239,0.6108535568497453
9417614,,0.4420261620690757,0.6741409348284274
9707394,,0.4055490803985718,0.6470373403395937
9733371,,0.4480712166172301,0.6573281740956964
Mean,,0.45240572875819257,0.5872141937897833
