User,Session,EER,AUC
1105159,1.0,0.10619469026548736,0.9672587008037861
1105159,2.0,0.17307692307693293,0.919762175251876
1105159,3.0,0.13265306122448978,0.9542363000388652
1105159,4.0,0.21239797901342783,0.8720072301494766
1105159,5.0,0.2180334240192462,0.8781392852516056
1105159,6.0,0.151768363777739,0.9411288729747121
1105159,7.0,0.15584415584418673,0.9269385880345848
1105159,8.0,0.16363636363645906,0.9144754972971062
1165247,1.0,0.17447559302082916,0.9045117503435941
1165247,2.0,0.09586355616418589,0.9686241372550346
1165247,3.0,0.15251911389939474,0.9174746078579777
1174404,1.0,0.2265055619491302,0.846500800232795
1174404,2.0,0.20157268891553212,0.8733410049865746
1174404,3.0,0.10344827586206898,0.9540163750115735
1244132,1.0,0.13037364403362206,0.9552266499544102
1244132,2.0,0.11032028469770476,0.9652856912050031
1244132,3.0,0.07299270072998108,0.9743638432460491
1244132,4.0,0.09717868338557986,0.9673157504304205
1865189,1.0,0.0816166372370068,0.9688702438008754
1865189,2.0,0.10103982734942923,0.9580320789038335
1865189,3.0,0.09613498136155126,0.9634650284481067
1865189,4.0,0.13402061855670142,0.9377529535263315
1961295,1.0,0.23728813559307943,0.8649440492924597
1961295,2.0,0.15284428270481612,0.9228403419435658
1961295,3.0,0.16357019727977293,0.9138299909938179
1961295,4.0,0.11999999999999979,0.9576326374257806
1961295,5.0,0.16950775713415484,0.9066826896342932
1961295,6.0,0.14365064163998986,0.9358242858630968
1961295,7.0,0.15789473684210528,0.9086533130374299
1961295,8.0,0.1794871794871795,0.9201155098492773
1988613,1.0,0.12854073061047516,0.9405994474367203
1988613,2.0,0.3289705020501092,0.7786499493864214
1988613,3.0,0.4615384615384631,0.6092085293101117
1988613,4.0,0.3333333333329376,0.843654359575438
1988613,5.0,0.4000000000000001,0.6534088689197108
1988613,6.0,0.375,0.643045516702481
1988613,7.0,0.2500000000001327,0.8008155889822232
1988613,8.0,0.4971674155106782,0.6044637624536042
2346653,1.0,0.07040895061677357,0.9807728146578782
